timestamp,location,true_noise_type,dB_level,feedback,waveform
2025-04-07 22:02:31.049566,Rabat - Agdal,Industrial,53.86,Construction noise during working hours is acceptable.,"[0.03545372111831813, 0.28709283314566547, 0.3641611320644158, 0.33233515722454476, 0.7785079065387186, 0.8593062596639872, 0.7518180090114047, 0.9516750701377396, 0.18581734627007795, 0.3245256273959657, 0.21766919051652145, 0.0055808873263253345, 0.8775721533829922, 0.33324834868845954, 0.06539186306711553, 0.39435330729730034, 0.8558527376450858, 0.6201425149799714, 0.15187207510548117, 0.5370627676559413, 0.8733193287899368, 0.3081680344429296, 0.5499739004579637, 0.4054210885373625, 0.4383421740286081, 0.5381600562066968, 0.5622762251754415, 0.3295561004007158, 0.0006742344119239352, 0.09684553708921717, 0.3033897620497702, 0.4748883709311277, 0.7213580907446727, 0.8922300155484176, 0.13672970929964134, 0.2310994514788156, 0.5831688075300205, 0.053667027391162025, 0.40134831501877855, 0.528754437202049, 0.7359065436710889, 0.6188493018059923, 0.6046373583483913, 0.11551802800563604, 0.6516700720393869, 0.027381124813638746, 0.9822510531652933, 0.410608064457186, 0.6024314648827015, 0.07616431389074863, 0.013119693366400509, 0.7438215217950788, 0.23202438501085687, 0.3306898050474898, 0.9376545844306065, 0.5402079518857281, 0.7649495791539698, 0.540522889248097, 0.5980206898532924, 0.4742997680107418, 0.7654907458042439, 0.48946723848708895, 0.9321165945002874, 0.7136439797258409, 0.7419769646126646, 0.011324518958232388, 0.02546183347140174, 0.19386276770408883, 0.3408683537035756, 0.3763636401219479, 0.14109167224845554, 0.6423137119534734, 0.9157588379425408, 0.009364577100797633, 0.6792634609976447, 0.34578467776104793, 0.7171194597782652, 0.30356259091277016, 0.4533151397844186, 0.1616984056092987, 0.507940770358081, 0.4060446059252276, 0.3450858677983991, 0.17721886258924857, 0.8611847578830113, 0.790477086376028, 0.907268730796264, 0.9354495931682009, 0.7174150895664363, 0.20033985021120504, 0.7518950957995794, 0.6425383586830743, 0.43103264755563075, 0.47255391992254603, 0.7232095731388898, 0.5333139175449445, 0.07966948253951667, 0.08027446588131992, 0.4456393810276057, 0.6459536779874928]"
2025-04-07 23:23:41.049575,Rabat - Agdal,Construction,79.18,Construction noise during working hours is acceptable.,"[0.38947509021889526, 0.45669069095631953, 0.29891439333636083, 0.30508323305367024, 0.6531462680254659, 0.17228763148299275, 0.9539013280408007, 0.45090614489533964, 0.24221389846620134, 0.36730830722098784, 0.2308893486207687, 0.2575807681510639, 0.21714742358153916, 0.9669364260322566, 0.062564877873453, 0.7637585842929024, 0.6898978338432737, 0.8279251565637848, 0.8338593934681595, 0.6537078943099406, 0.9788673010018963, 0.03574080829371684, 0.5279889787968886, 0.8299575552821146, 0.9531528751587928, 0.1267731346740244, 0.6975402360327967, 0.05095739440391678, 0.026992933881155756, 0.3941410192585352, 0.7597213228176491, 0.6826236415994591, 0.08958243441383851, 0.24850067845508428, 0.27003331777431117, 0.26304314279302066, 0.7640168070166371, 0.46671887287849145, 0.1249179082285744, 0.22068162220675025, 0.14144889370354363, 0.20190916143895288, 0.42220736527151304, 0.21700851616552363, 0.27883755609950744, 0.8033667600596777, 0.7539344492157574, 0.26413744452404064, 0.5934583625844452, 0.22892882167576367, 0.3488649677119581, 0.011215779886721955, 0.5356396850051051, 0.27079497349570825, 0.26175942883434966, 0.6660187108660709, 0.4184241800008889, 0.08698606133327547, 0.1837954646737079, 0.3691574120755836, 0.6543041889557387, 0.37914642304447776, 0.042879429568131955, 0.5081278902592894, 0.22629123304524534, 0.754913706786992, 0.36944522876382446, 0.7140967366119587, 0.6884876367530193, 0.8210873086301426, 0.020412958314034002, 0.8588387231423428, 0.09660414566846287, 0.3792745025124773, 0.7243959620938353, 0.9681931524710252, 0.46570125540641183, 0.3661543151562754, 0.6269825168448676, 0.9127562293340478, 0.1373004656551703, 0.1932433021074874, 0.7887590910942645, 0.20975467338102927, 0.59447781444703, 0.23344890468257784, 0.45143168666655886, 0.6388980613022156, 0.5063966719448366, 0.5292114273986749, 0.8028306454975078, 0.0026568332800895877, 0.9361712118222598, 0.6060008308341466, 0.36886839084277745, 0.6196945514013961, 0.8519062377321732, 0.21632246514530118, 0.268716047487221, 0.45512582124245715]"
2025-04-07 23:43:27.049588,Casablanca - Maarif,Other,82.32,Noise is low in this area.,"[0.18045594800812415, 0.30627687172520257, 0.9347894318402304, 0.6221785990126544, 0.24160826556145576, 0.9766376848301014, 0.35223809920092186, 0.74016918438829, 0.6026896957759219, 0.7698175702388621, 0.3407637188577636, 0.5411578780961706, 0.10828223659703451, 0.5535734036960367, 0.853007992905809, 0.2509512949519068, 0.9211613399568398, 0.97558169288628, 0.6646609949510084, 0.19109898891400223, 0.329702535406562, 0.3355180947905919, 0.8457092932251321, 0.1831824525665131, 0.9358631095064709, 0.9569941908933681, 0.7394527077598041, 0.507000374093798, 0.09192925221135517, 0.47391595898067496, 0.08034602418317505, 0.2715626170790406, 0.4073839131276592, 0.7325352552927685, 0.234702078836587, 0.5204710094337603, 0.03162026444793564, 0.03550438748209994, 0.3896251977412728, 0.35682794390448747, 0.6774525218234244, 0.5956808483878433, 0.2323757559513393, 0.9220135711903541, 0.5825603874670208, 0.07525064465990217, 0.7553212034463116, 0.33451053341843795, 0.5398081038026579, 0.7284277365630556, 0.7251829985766979, 0.08408043354831796, 0.486181996323261, 0.294027339642021, 0.5322718863626911, 0.45122410261170964, 0.12191416783644315, 0.3012416061473723, 0.8362252207192374, 0.8754073915173789, 0.7141766607167964, 0.17924709317284426, 0.4111597656251491, 0.8134548376032417, 0.21541305583776815, 0.029612846433464513, 0.9991734197148608, 0.5423888420914925, 0.4769156861285653, 0.22266500070271023, 0.9597904403685109, 0.3531456959157202, 0.3413324997317766, 0.43807021499084386, 0.10453931729125998, 0.3478581238028988, 0.34061315698218153, 0.6905918226239718, 0.7307793686556213, 0.6114941914575173, 0.9012379386315359, 0.15376073664321155, 0.6148596009619285, 0.8201889120676663, 0.12367412822331247, 0.5688803066546355, 0.3448458194788909, 0.410610492156512, 0.4231272619102816, 0.679094888989891, 0.11064526585870571, 0.9884886052831218, 0.2469508135597276, 0.4532036356561897, 0.2361207936596813, 0.006949236540539583, 0.7084055200828253, 0.622861962203689, 0.43461663876550316, 0.6941244188706357]"
2025-04-07 23:44:37.049601,Casablanca - Sidi Bernoussi,Construction,98.06,Construction noise during working hours is acceptable.,"[0.08293299419742539, 0.12860500693235144, 0.13043898044956204, 0.020877053210328067, 0.23132620193952913, 0.03857459521453521, 0.3582659011671391, 0.02421224896235208, 0.9435572077076164, 0.9840812596505766, 0.2070022344761302, 0.9960315039843328, 0.40326988606836045, 0.609749927396298, 0.9772967805876448, 0.32242117392441905, 0.856070831641716, 0.7648385042483631, 0.03993754134144578, 0.4727572723943797, 0.6966799340780667, 0.2740626459558001, 0.7908768257165412, 0.35951994636644213, 0.9211017377716054, 0.3940925615537475, 0.5580814038315469, 0.2744115746581648, 0.3306396011819486, 0.961703501923099, 0.3273673257910953, 0.8559661356679376, 0.4258655683914657, 0.12926167478059292, 0.7691827314649042, 0.5247355757543927, 0.8640149897431585, 0.11570872308677882, 0.5819247273771483, 0.9835236205669533, 0.8364488091343298, 0.04871384947282231, 0.06202719351591557, 0.300068819511933, 0.47090639708923543, 0.44254327322320286, 0.38159472104546455, 0.4625960114378851, 0.800915429259013, 0.0184150379226089, 0.7481789320321732, 0.8972346276714748, 0.9971302231992686, 0.5343057617718591, 0.33987901431707124, 0.27972968399808873, 0.14639222856793477, 0.22261682173327624, 0.42799669636956905, 0.8469391917822059, 0.4759191444616383, 0.7490678331576509, 0.692420559225956, 0.5422666673926079, 0.3171687435930052, 0.5849921510927198, 0.09038690545621486, 0.7539247808273465, 0.2153854455304116, 0.6414095072258382, 0.7192786063283899, 0.5675309333295192, 0.3796641837810262, 0.053899736344892424, 0.5937095098858288, 0.7356104780510772, 0.2501919912328725, 0.16997862525337637, 0.03444838321203558, 0.049141060197109176, 0.4592637363449885, 0.4192008458240628, 0.30417086071624366, 0.591962803078108, 0.3110531747626557, 0.039240708442702, 0.4652371614768014, 0.9730751718811647, 0.9838730237401218, 0.077832971298339, 0.062275961775335564, 0.32952672813527273, 0.7356257139587398, 0.018744344771951527, 0.3511648504197419, 0.959780964107907, 0.5250543852132024, 0.7788991347981399, 0.4121102190080268, 0.9374785371366711]"
2025-04-07 22:54:07.049616,Tangier - Centre Ville,Traffic,53.43,Too noisy at night! Can't sleep!,"[0.9168564041898818, 0.4468607151634373, 0.35416501404197676, 0.61428242010049, 0.1783182741476943, 0.6669714425337008, 0.8207271746853995, 0.27498352938830595, 0.465540105300011, 0.8536524495035103, 0.6119289791184626, 0.41699431651454666, 0.6582311967493413, 0.576850979111795, 0.5875321887915145, 0.014487868407090931, 0.2222041494226319, 0.9548684980957025, 0.7096290662142101, 0.7898645616540971, 0.6976090509160123, 0.023692896491186666, 0.16982911284708913, 0.9458833583683606, 0.6351770566702296, 0.06668423075946817, 0.16140770580780084, 0.24937484209758043, 0.14489316767799754, 0.8823315441598744, 0.46177896654110273, 0.32347241854088205, 0.359263804219481, 0.14551526643977497, 0.6854977425496306, 0.9705992804792917, 0.33063071703415203, 0.9864924258901909, 0.17067756012321, 0.6955465293962739, 0.941449312450686, 0.17335381498165747, 0.7417274591056479, 0.3879681409973531, 0.061023633818026224, 0.4674701640579959, 0.9519944558568643, 0.4270828948750315, 0.18138065851228957, 0.5954773196261872, 0.541938531744908, 0.8138464675417169, 0.6025184868364809, 0.8977535380860113, 0.37521039816092716, 0.889192671666235, 0.34989076750095693, 0.2629512442986325, 0.44156956625762644, 0.07415826762081246, 0.006961697947415746, 0.09684962658781182, 0.7173985424555023, 0.13850106973647025, 0.03451471827660535, 0.05476918264613584, 0.9563299414757213, 0.8194824918679968, 0.0992026526656602, 0.8099469410986729, 0.12834116685268826, 0.8448509833186472, 0.5029535051199288, 0.9668152788164751, 0.9037876091047221, 0.7555887671266278, 0.9426881686856546, 0.01804478916635832, 0.48470566213998834, 0.609781560484118, 0.0526492630965375, 0.023390523040254796, 0.27707550105478196, 0.4693187540556344, 0.7470905880141211, 0.06977927981371357, 0.19342882109227566, 0.8297506573205866, 0.06977686043110687, 0.627031262162882, 0.009813318374277125, 0.21126273623074998, 0.2706353814385972, 0.7970136520321806, 0.2738604384019673, 0.591294522653596, 0.4064212347490972, 0.27653542676713805, 0.012229239558237848, 0.28599494280346194]"
2025-04-07 23:08:54.049630,Tangier - Centre Ville,Construction,72.96,Construction noise during working hours is acceptable.,"[0.2992570739301248, 0.19310312128366391, 0.9617861891359882, 0.7029991560649825, 0.9171729182249356, 0.7504136083997944, 0.8558830485344079, 0.6693653561742684, 0.4603779554276999, 0.2420929767893466, 0.2381318013648529, 0.4691432272425573, 0.755917200867393, 0.021113439061953176, 0.0258165918064317, 0.04228705171738889, 0.10228503540105904, 0.8750415563008904, 0.37210713875469814, 0.8394119356715257, 0.5481703122194286, 0.713730045579618, 0.6222175025865586, 0.47550036870240464, 0.3871065472373205, 0.10257147307653647, 0.48835543259957037, 0.4448192227532777, 0.07927036042833857, 0.6673362266332539, 0.7748723107474653, 0.4736274825030944, 0.5968387486970054, 0.8073258537701892, 0.35643146373262435, 0.1517893641389053, 0.7764189355937176, 0.7774556808182461, 0.8890231247924736, 0.5583807897977471, 0.002194688292482483, 0.8340585057097554, 0.6627799108323754, 0.5382240545352112, 0.9288936312722653, 0.3786758898035233, 0.8565093514722567, 0.07143387374262045, 0.6995023934986605, 0.2743812527930809, 0.7283601651966778, 0.05186590099495714, 0.6435996996255141, 0.7467459518665323, 0.764129243211555, 0.9625261309777814, 0.8879793238488587, 0.7401834155304605, 0.018376922132664952, 0.8941679121835354, 0.08032224980342051, 0.3295796938593376, 0.9250442152283794, 0.7292032825951243, 0.24490913635523948, 0.15895355619148388, 0.35479202388929343, 0.9379345883513238, 0.3724128507438944, 0.17320224659792816, 0.6026062133684523, 0.1842869979093461, 0.7144425814274823, 0.3784442172278939, 0.44760301176849293, 0.9500488669812042, 0.9860222130876704, 0.8125758038268847, 0.38289690225425677, 0.6808685007311934, 0.0037635911017002144, 0.21405424065504142, 0.12072404276941417, 0.8045638444219718, 0.6575567938605844, 0.4326291821183543, 0.7759259117586325, 0.4474532359747344, 0.9309553080202199, 0.5416044724591346, 0.9894163720492092, 0.4923651423149078, 0.9430413874064488, 0.12971405200406239, 0.3150756226252951, 0.10454927961586546, 0.5894539784741426, 0.7911019346979324, 0.8330900622846474, 0.8363347753743773]"
2025-04-07 22:06:19.049639,Casablanca - Ain Sebaa,Nightlife,63.7,Nightlife is too loud on weekends.,"[0.8679799756709047, 0.11467969845618475, 0.17922355534717782, 0.25147035865595857, 0.9488359656253165, 0.6140095107508025, 0.39409890910103307, 0.49308475203645086, 0.07991090484653207, 0.6718908330106603, 0.15399963949327455, 0.79542057018349, 0.5760836388938742, 0.7249442937127525, 0.654850934572822, 0.6669159219516074, 0.638221680007974, 0.7212615440998458, 0.7544829223360434, 0.6757473229441635, 0.9034983038821268, 0.34463619266075884, 0.995661271915677, 0.0623675173803413, 0.4562828216870777, 0.3545780683116947, 0.3155421056693243, 0.3743621665479263, 0.10573030570154396, 0.30961230231900316, 0.9140196122323342, 0.9974186196158079, 0.4848335784619774, 0.8765327210685213, 0.5955714053510957, 0.9519296112407678, 0.7482453980736066, 0.3086428075703105, 0.5811203656274206, 0.043075009401261855, 0.549697736931378, 0.4670637765982659, 0.9995795040374588, 0.9942109097610682, 0.9785270771368805, 0.2849159059934143, 0.6764518012703199, 0.7395216350101467, 0.1861232798058413, 0.9109202505140559, 0.9173287802782796, 0.396447893290929, 0.1216927852314118, 0.3267425475171981, 0.5042830238161851, 0.3598493712760591, 0.26305393188664816, 0.8970357179425229, 0.26839238713890756, 0.28077849326329574, 0.05739952812213833, 0.261539931217854, 0.13183776288183646, 0.5339324224790887, 0.2524275098008413, 0.2909198267159575, 0.4364107670201901, 0.5746148716962928, 0.3969534248373622, 0.20916170932649703, 0.4335785343696028, 0.6205585526152227, 0.4213669924043948, 0.2419077071287411, 0.5382793462823491, 0.26720158200866684, 0.40751770727831615, 0.22187831907958444, 0.03016466906737325, 0.7116486748668571, 0.7300997792174433, 0.1910084379729987, 0.23584745723968514, 0.764836211382245, 0.5511706021781528, 0.28960341291672864, 0.89375988298253, 0.21986272145116392, 0.804829161984492, 0.10007677664651249, 0.5933398135065244, 0.3069519865809942, 0.2641992512140421, 0.44393933427056564, 0.46560462082311316, 0.005486453134964098, 0.14954724604600012, 0.0021090138851402873, 0.27076374344377674, 0.473223201812486]"
2025-04-07 22:11:58.049651,Casablanca - Sidi Bernoussi,Nightlife,63.83,Noise is low in this area.,"[0.42954356176780073, 0.4381554479708152, 0.9234061379668889, 0.7192474422866421, 0.19000161571086394, 0.5640443577757593, 0.9708739416477487, 0.6500644722686463, 0.5504862768693038, 0.7048712806910705, 0.027931001892184226, 0.6746358351628706, 0.16684786878491442, 0.415927978409771, 0.18414542284061197, 0.7274711782873874, 0.18873545352866306, 0.36232692318528215, 0.9526280578348268, 0.3626568612892511, 0.7639879259526018, 0.5458687895611294, 0.7692544301581528, 0.22253129032870844, 0.4060841928643012, 0.5570634899879687, 0.38000874958065667, 0.6812902919874823, 0.27080454390172815, 0.2730311134277774, 0.6491697054426874, 0.7326767701762069, 0.9622637539728155, 0.665639771835934, 0.5625897705351429, 0.5317170322098462, 0.7248222693109598, 0.778881791958872, 0.2851519053771323, 0.963249671152729, 0.012398054874424913, 0.2993357513606276, 0.8654396548442371, 0.25690172952722345, 0.052704292631798544, 0.6779151564792927, 0.3427747230663618, 0.4490690752946005, 0.8340348740672743, 0.46459183104891655, 0.7067561498594671, 0.275278240773874, 0.6210384888799767, 0.9021979827597169, 0.49251164307952056, 0.26187706835427715, 0.00860318540360605, 0.5091346923114565, 0.7628898513999607, 0.32941011112429197, 0.3690971055350778, 0.9715011897340522, 0.9001005657542351, 0.6278207084086009, 0.5730300188518852, 0.10720185945569272, 0.08930747609464673, 0.9507637797251769, 0.11815458989783245, 0.22276635272367673, 0.603751638823692, 0.5887338644678538, 0.0801108091212892, 0.9082401062293575, 0.5261124764012949, 0.29349205489781116, 0.35413705078165725, 0.21151372046788985, 0.009961300278121588, 0.5329137191464478, 0.8498423507571946, 0.6824590129694386, 0.33456370319448403, 0.16972928849582258, 0.7533267682672674, 0.1040269510568611, 0.8355379150366551, 0.32900950144971186, 0.5508945152408755, 0.8745777194451689, 0.4023776012927529, 0.20005999220625614, 0.5339769398504924, 0.5675225208701556, 0.9613502744317309, 0.11465386977174119, 0.0878774202403999, 0.23776679865675698, 0.6004437439542567, 0.4874429645938826]"
2025-04-07 21:56:45.049663,Rabat - Agdal,Nightlife,68.22,Construction noise during working hours is acceptable.,"[0.5856219733362057, 0.1930758128053348, 0.22501391313817232, 0.00021031004363092354, 0.6439841801434961, 0.6909589587750797, 0.7032035114061151, 0.39730580397978565, 0.6246523161044834, 0.43241946053646996, 0.9772544926600407, 0.3897211800628706, 0.3619970859856205, 0.5172425376660044, 0.010784743837779054, 0.625247157907264, 0.6551659737801091, 0.1986695426578159, 0.6241995738388717, 0.539353686499563, 0.879537765605873, 0.3045419397087554, 0.638269293706556, 0.11039099317830958, 0.27574270183966687, 0.8813014415454618, 0.3019924900859611, 0.49632450862027067, 0.06425516618295513, 0.49765926478539313, 0.022856734581256366, 0.830261646638958, 0.2813414625334727, 0.3834480666314981, 0.5737723118336079, 0.33765122881852105, 0.06474032581382483, 0.78597363119229, 0.023853388724697777, 0.03394360565333854, 0.5872391551040819, 0.06962192591367244, 0.13209537091943913, 0.025429882289476846, 0.5770832488500743, 0.46496075359905387, 0.6311307658380912, 0.12784094009943592, 0.9958121407707881, 0.6185381450519868, 0.5631524030749108, 0.22749741188130634, 0.7658418443484077, 0.05699066621300497, 0.23853925070675963, 0.6917573257832472, 0.1142366055065328, 0.10358053177754178, 0.5407971456142997, 0.36177569670637677, 0.7624450230510089, 0.49970845200266967, 0.34302664441509045, 0.09239709113166616, 0.92783558297158, 0.4627536489781662, 0.7836425690504853, 0.027842052951354557, 0.278579771541561, 0.27576747362160114, 0.8722658252060952, 0.2994121982208753, 0.33583681722228, 0.8699356164173022, 0.14620575422279836, 0.5571128598546828, 0.24889570862838972, 0.32883542594948734, 0.7332975925350852, 0.5863003960610668, 0.7802938615801359, 0.5652620481302302, 0.7457821635990666, 0.6756741939772627, 0.5877107416379891, 0.2410924047256856, 0.34596189839057756, 0.4544737476324202, 0.19558147199783815, 0.9150628726240804, 0.3717097757865583, 0.14261247070483096, 0.39007347905802936, 0.48595775081722936, 0.09077725963815908, 0.6420091308877964, 0.2272240523982565, 0.06464408672093536, 0.6068406248664563, 0.4663997905641811]"
2025-04-07 23:52:24.049677,Rabat - Hay Riad,Traffic,95.94,Too noisy at night! Can't sleep!,"[0.3645603633170623, 0.6333530627944401, 0.9521536143292878, 0.9500544769008703, 0.8474316496838418, 0.6115602147735478, 0.37290973523381743, 0.4686231919601457, 0.027865805991052706, 0.12840059163699413, 0.09526588427767624, 0.026201770728253804, 0.6629999896560594, 0.1412591731837204, 0.5792653204958638, 0.3083988602386909, 0.9839554923361591, 0.7477730904646892, 0.6421171965375876, 0.5431045156391535, 0.4454712333488906, 0.17218483245509209, 0.6842750926541024, 0.5979243978076648, 0.656327130242028, 0.9453182694976444, 0.6836488637580354, 0.6642642797505837, 0.16677068807774853, 0.7504326380056703, 0.33620554077021725, 0.5100384839750223, 0.30371753029366333, 0.8108845299364115, 0.32694103121764984, 0.030475323276964783, 0.6812871649481631, 0.9917301586586409, 0.5112567373924569, 0.3733907738318196, 0.7407180736239808, 0.3188473437336886, 0.26315860466262164, 0.5346127382287044, 0.019338279891169874, 0.7782720852957639, 0.9033999698025985, 0.6235340976334415, 0.27233343478586414, 0.5049667845469041, 0.63788995064545, 0.9888938498931159, 0.6332459827212666, 0.5230852926724259, 0.32258340506379746, 0.1610032109121765, 0.9985983219041868, 0.7815012802857729, 0.07180591890010313, 0.5537367412844613, 0.06627239798734652, 0.7182675943109949, 0.5983396818322025, 0.8676954735874357, 0.6135700129560736, 0.8395702657340711, 0.522931591264779, 0.05337269964434099, 0.5315177118811634, 0.7628093238129121, 0.9490321035876731, 0.9178582150699176, 0.31323653585126165, 0.7582950212295514, 0.015231874341825491, 0.23055433977404383, 0.7794345701314125, 0.8926334946726123, 0.7971124793995713, 0.2414234935560442, 0.3810313367371688, 0.7993673516218593, 0.46199007588568974, 0.6790775113520553, 0.95608954966993, 0.1603449420673595, 0.5203089767278736, 0.06262668357167034, 0.15905624957504894, 0.28047820152059866, 0.3890226298992593, 0.7866153992057613, 0.3668031523240314, 0.01778012146148089, 0.5211666164737062, 0.7040671882654282, 0.6894506316342336, 0.4401980272793927, 0.9193107233795262, 0.2525796947186346]"
2025-04-07 23:36:19.049690,Rabat - Hay Riad,Other,60.38,Traffic is unbearable in the mornings.,"[0.5827379259810154, 0.9453919444796773, 0.477102731329035, 0.5758863790115989, 0.9399080263840792, 0.9778272036589889, 0.7186958972302788, 0.6011321887435607, 0.7992483337971205, 0.8633718133574919, 0.053462475070738535, 0.5900544770850544, 0.5892729013999621, 0.8784795349471931, 0.6235913837359194, 0.2734473417944556, 0.4593270129648348, 0.8083597803210466, 0.005900718874259359, 0.8780672136033126, 0.4364009798144344, 0.7637984629214437, 0.3009768397380862, 0.0636862743072123, 0.1603820820334485, 0.42075610904276195, 0.0028487222134655488, 0.14500254632996012, 0.9621996725216556, 0.3203371537103885, 0.9779349180773877, 0.5108502251941335, 0.09334881558631059, 0.4949839874653278, 0.802074236770417, 0.758350953495518, 0.162061947472945, 0.2443086761078228, 0.11659266262002255, 0.10915093968451561, 0.9617882248287123, 0.7926823688670672, 0.038634042904609034, 0.009470060579090389, 0.41577046210424873, 0.7550344815381632, 0.8293649463608869, 0.8319105070613596, 0.15854967503809314, 0.39533064183042255, 0.0743904783040622, 0.9577417728455578, 0.8379045901953738, 0.5163006788291753, 0.8019927795832383, 0.7329337312834905, 0.48130076218155515, 0.545843497341205, 0.01168043299661925, 0.16511109400804203, 0.6467886430661304, 0.7881549285170819, 0.9643612363449396, 0.3612767549636017, 0.7043706249361693, 0.5525364753471528, 0.28866949409231923, 0.718167364483668, 0.40140818417125934, 0.85238746871994, 0.6182401120562343, 0.9755023301202541, 0.6383859682259792, 0.12076938264879589, 0.3851202610866955, 0.5833510181337064, 0.7771888674726122, 0.2723162006371742, 0.6385368151580874, 0.657992638611006, 0.1668067894415608, 0.4465541378386346, 0.8022510261472459, 0.5113279714850676, 0.04505552739031826, 0.057258885977640395, 0.1400637914858578, 0.5117938913108451, 0.49319834325748757, 0.9692291051166709, 0.6368987274652259, 0.6516570701337615, 0.08006981820703318, 0.878901779405906, 0.2997114912149319, 0.8363736435382542, 0.7497987329240852, 0.9710989261110592, 0.5749532287628344, 0.716046372863387]"
2025-04-07 23:52:08.049700,Casablanca - Sidi Bernoussi,Nightlife,53.36,Noise is low in this area.,"[0.24206338557581608, 0.49865011369931844, 0.4004013425953348, 0.8999912994381282, 0.7140169024217342, 0.6742655057186384, 0.9115463645338518, 0.40327356998455, 0.5556696963386943, 0.13296197732658022, 0.041289083686074424, 0.801780907171721, 0.20193296895679191, 0.2479960348230945, 0.6868594674202599, 0.10697517237504872, 0.9642957610922451, 0.09930025912766649, 0.43192326010169013, 0.812369156303966, 0.5202689975624328, 0.21574213570014766, 0.033216886352676944, 0.38860789889504954, 0.4860472672811519, 0.7461489865747424, 0.2941667188086061, 0.13357819810298788, 0.39803821879251533, 0.9847544859796394, 0.10291379520124011, 0.5576859782995197, 0.20084733240548258, 0.9500716292964705, 0.45948140293954265, 0.30006149213349653, 0.14339702514040986, 0.1647599323225063, 0.387687565595089, 0.9896588511895886, 0.14012106017823156, 0.4541098912479995, 0.998790189213202, 0.417050151510034, 0.5374881907711965, 0.4241494062754513, 0.34607702988792843, 0.6231088274995438, 0.9135049950017625, 0.9900451030702797, 0.4347612533949632, 0.6599054173861109, 0.14252338925802976, 0.8400918512342859, 0.055078963357106825, 0.09754920143040569, 0.45491498775688743, 0.9279274944223431, 0.060976440242425545, 0.726276753985231, 0.6037705183703249, 0.5152515319523739, 0.15815249937478604, 0.15177310191254323, 0.004291564570914508, 0.05978360164191954, 0.43000415038713846, 0.06215983140060699, 0.15699899060443134, 0.7941042563087043, 0.3315477946287918, 0.3922801439641299, 0.3972906864673258, 0.7753764753500721, 0.6868615220084636, 0.2676478692586648, 0.3444218410150034, 0.5355511503473777, 0.35972622427639867, 0.8568692532641589, 0.5601596077711098, 0.03875848856504782, 0.7654675276626343, 0.5371217172232928, 0.02267599592418401, 0.11397404631865438, 0.6973640648538358, 0.7497945775638615, 0.7951153089774718, 0.32740170002982494, 0.8184678139293765, 0.20469084861086806, 0.4594580438317647, 0.9366276220187848, 0.4478656521428084, 0.7137058574716256, 0.824521358581561, 0.6910980208542813, 0.21820017581509887, 0.7516649698047623]"
2025-04-07 22:20:06.049716,Casablanca - Sidi Bernoussi,Traffic,76.34,Noise is low in this area.,"[0.8550286679455416, 0.09886995627982109, 0.5244586255320084, 0.6471895580363642, 0.8436081084456951, 0.3153729560855276, 0.26689558303292993, 0.9160735509681437, 0.9114875337795082, 0.5940479696958929, 0.4204739819662817, 0.6395279734168883, 0.9268811139097474, 0.34611206661225846, 0.14976388475684466, 0.34215904768840666, 0.30966580427949963, 0.9209199759215352, 0.7183657353537912, 0.42139059704814696, 0.37449357307110454, 0.19349809876169366, 0.566389983607351, 0.415054427709589, 0.11298942788123689, 0.6399924075371392, 0.5404585097396135, 0.8344333538855182, 0.06349427485238135, 0.21848301726724284, 0.8275330835928668, 0.22318189568443025, 0.2639699181791123, 0.8103415598080839, 0.8067015083066613, 0.21206536467134285, 0.003985809133064455, 0.9581729624188772, 0.4907256955596777, 0.5477299826607912, 0.7252080836399537, 0.5327469435883029, 0.5184513106983519, 0.9473746347289222, 0.8637080345291601, 0.43478871745419034, 0.43730501791860377, 0.376808964724079, 0.3868347472421171, 0.4933257938508163, 0.9650132411295671, 0.6197662300124263, 0.03038529758072639, 0.8917514535040513, 0.8760323738862371, 0.15402023245686525, 0.4161491539676737, 0.21839709316574907, 0.34425538548604884, 0.47093037339825583, 0.8714208850937876, 0.47551396874477103, 0.6925880227242535, 0.8684612797761081, 0.9363119407064927, 0.7988728925958526, 0.1720688343811213, 0.7661425603180725, 0.7690237811491832, 0.6457158009822276, 0.9531100563318861, 0.9896617760288832, 0.6423664767151067, 0.21439710638173226, 0.5020440616518115, 0.2996359453094962, 0.4106558007912916, 0.45614852887382473, 0.1121623339032839, 0.7405747419741598, 0.25189429393774687, 0.7098449215113533, 0.23216126241488566, 0.9725611417853904, 0.435860052267116, 0.3784702722962413, 0.17061741476429604, 0.295082733092525, 0.5224379261445438, 0.5629700863220547, 0.3538903002432474, 0.31951516243478073, 0.8935313361273783, 0.38379896320273266, 0.4185952420750403, 0.5592177915954427, 0.31115777576629833, 0.7408382669074448, 0.11178143084249204, 0.8757991539069699]"
