timestamp,location,true_noise_type,dB_level,feedback,waveform
2025-04-07 22:45:18.352040,Casablanca - Ain Sebaa,Construction,97.73,Noise is low in this area.,"[0.9201242837097036, 0.2798805177902898, 0.17517538416304734, 0.6724958752427543, 0.7235982435202089, 0.7642236223688761, 0.7639660008562256, 0.9975677118998271, 0.40891825875035404, 0.7681358937615416, 0.6670472748523414, 0.9287765583712422, 0.7090126719968589, 0.07401228088997236, 0.9771528753171409, 0.4803190000414159, 0.3068821717100655, 0.06857044097337173, 0.2598360964040306, 0.7391980236781001, 0.7522271754632315, 0.5715276396056145, 0.7385076933428304, 0.6511967124362921, 0.9993414992101579, 0.19814666422698468, 0.9424239980413105, 0.9932347334427315, 0.623029995939257, 0.8748565628429984, 0.24869168129039432, 0.6679066914307824, 0.6600054763782328, 0.017960462431237167, 0.24919294720211305, 0.3326373074254614, 0.5800307217662631, 0.08933520075345369, 0.5887994092625469, 0.6255606330366426, 0.7589181186790311, 0.7428838063438744, 0.24416663993273713, 0.8750961699562537, 0.25760554411013337, 0.983082429581935, 0.7984116174833866, 0.6205923269490052, 0.021742528600238176, 0.040050002124591644, 0.4790836107186396, 0.429816001989218, 0.47853910508424935, 0.22276082926409746, 0.6172775421152705, 0.48432225759055514, 0.3697900688110003, 0.6514762847002826, 0.6787856106690741, 0.00018593650613751844, 0.33603064006888905, 0.058657399033562374, 0.0014407373736756712, 0.3861325662209205, 0.09823716949679984, 0.288760450368754, 0.8750229255903463, 0.20402040858135562, 0.9767346059519405, 0.27692642755050934, 0.665968020302557, 0.1920869711389075, 0.14265279429800137, 0.9376882976034165, 0.8822803172636304, 0.4007328950914527, 0.18501086827138602, 0.41566177875529253, 0.9361826168864984, 0.4032750552000177, 0.7816435752771773, 0.08770958724237699, 0.2771859691223295, 0.03292096133646716, 0.040885269524024825, 0.11353765891930856, 0.7460501143992008, 0.24995145019225418, 0.06155717301938035, 0.7957035648393876, 0.09205639115930653, 0.05925290313233589, 0.18363155134789189, 0.29862687039235936, 0.7568572299693767, 0.6074209626035134, 0.7416823368556692, 0.6983811442068355, 0.21089495153753934, 0.17753359572428207]"
2025-04-07 23:49:09.352062,Rabat - Hay Riad,Traffic,92.88,Too noisy at night! Can't sleep!,"[0.760254712588728, 0.7352579217668322, 0.3473343244239566, 0.5306040137720055, 0.19827756225476745, 0.24393988326447213, 0.27881154457498236, 0.42379616927261643, 0.8442441913776948, 0.5323924497265973, 0.4332615686942337, 0.6169707495098212, 0.048426060122550685, 0.990767146809305, 0.03599248542921729, 0.044508169841006806, 0.5555800685672357, 0.5347633480176265, 0.8389282561702515, 0.17451091607564384, 0.18573093694360032, 0.21530433272603278, 0.018520872759220097, 0.04739857426750749, 0.8787856918993082, 0.11286024213171852, 0.8770829312914675, 0.1087384491186163, 0.6157071212719132, 0.8969845264593697, 0.9591315778366375, 0.8714130358861564, 0.9670091173944574, 0.2103628073349435, 0.6742187759423867, 0.5722903184506096, 0.48634400905936703, 0.1498539180483014, 0.746564726463181, 0.34929911930238333, 0.5396197894225212, 0.0672766747851814, 0.24017438401476754, 0.1325384230677341, 0.04261154721138205, 0.4719137195641341, 0.9430004933019687, 0.13272018930906881, 0.635063324717321, 0.24971571468169262, 0.9401764689600798, 0.004327142940089623, 0.810099221190975, 0.6710348731214194, 0.945443903937108, 0.5581977676217558, 0.24217846768288598, 0.6810853374522837, 0.760606912331443, 0.06958563358129188, 0.4615606238479829, 0.6080848708758405, 0.21508625154634864, 0.12720919670842068, 0.6983194524840518, 0.5624944338103464, 0.5707151732677692, 0.8404418063803694, 0.2189593008940668, 0.3471918481160219, 0.30403846860795214, 0.6933705421317039, 0.38300240111110306, 0.5647686977537797, 0.375567933644786, 0.21774340469891051, 0.9486811988805336, 0.06742933420907771, 0.926037078334261, 0.43856707807698814, 0.01056289003996902, 0.06390854075354391, 0.5208549618136372, 0.7174192878449944, 0.6930593733942976, 0.28383548726667596, 0.22489816843882893, 0.06407033756510572, 0.07943548481313556, 0.7847856212519311, 0.5799283846495041, 0.5802568448616479, 0.7337847090702173, 0.5198533454324865, 0.06903946747734091, 0.9011838089770222, 0.8135756608835092, 0.30248559477612436, 0.979018201219969, 0.883288516124481]"
2025-04-07 22:26:34.352122,Rabat - Agdal,Traffic,99.82,Nightlife is too loud on weekends.,"[0.13897850357722397, 0.7090596162300534, 0.283664744983255, 0.8679134504882712, 0.847420339576351, 0.9902781377839814, 0.7804163209472756, 0.6829445816943964, 0.7091497749025993, 0.5171391861741057, 0.016306488448894152, 0.5798731307313987, 0.5316513814669189, 0.9987173287001775, 0.9001124068203614, 0.16917481824934755, 0.3216803518741881, 0.9560909438924633, 0.7889826880967573, 0.011393593873852192, 0.45134481797161985, 0.35488015293515573, 0.832948801361024, 0.7380572021600665, 0.3339883239148239, 0.43581740112439815, 0.5591149899923, 0.0259622786431164, 0.5449532096679506, 0.9101369007221729, 0.0012404872539217848, 0.46139702172741426, 0.6275008002955529, 0.8543301670165685, 0.04203922296063256, 0.9524296150952367, 0.6956389609039683, 0.11118425844245439, 0.749546317572343, 0.12922394113057145, 0.32948947649144045, 0.3476003171307127, 0.7921377202854347, 0.9124088944225129, 0.4924787518611018, 0.3727302411372021, 0.06265602238950263, 0.015237693011731057, 0.4806373829016961, 0.13618605966903563, 0.5725142590340593, 0.7350734358258568, 0.7883759296525735, 0.5773676769540136, 0.10700575201682794, 0.6318562498785911, 0.7742953541404128, 0.7689247860848771, 0.18547713585514758, 0.5416164033882203, 0.09525430260884094, 0.8951081087546903, 0.794072919960354, 0.9725169512368681, 0.9311808420415254, 0.05830919294159154, 0.05308246890785384, 0.9036598232369136, 0.5517749210124258, 0.7225377212045875, 0.8093326433696033, 0.28659682804226805, 0.15455873096521233, 0.04684448164031907, 0.6865013335340306, 0.9457574982887054, 0.09269789042576393, 0.5716324732935618, 0.9710888185615706, 0.32861301913675534, 0.979487523477327, 0.7194622188992558, 0.382332058755676, 0.7947079351447489, 0.8615463955973013, 0.5132262039735573, 0.08562324689968948, 0.27982037437625573, 0.8897611317203902, 0.9847369240353161, 0.1701325617799644, 0.009013327993172116, 0.6932162432375347, 0.9455928359248912, 0.3849499866521573, 0.1519947597615542, 0.06551208619529736, 0.9301911955989131, 0.1319437233630184, 0.37183095314518877]"
2025-04-07 23:30:51.352141,Casablanca - Ain Sebaa,Traffic,57.13,Too noisy at night! Can't sleep!,"[0.7924647406041005, 0.6973218013705899, 0.9220330056873598, 0.0938293673296644, 0.4999266297781927, 0.3476919632663945, 0.50381561864109, 0.7341089831089308, 0.47993481876402855, 0.022694944078957224, 0.08911817302714364, 0.24759711099354398, 0.5245764326780255, 0.14818504080765804, 0.4256228698003275, 0.31140307434935177, 0.9151270353877784, 0.7308277605160135, 0.15945812151086602, 0.8408124137511561, 0.562612530924398, 0.998594238808237, 0.4629240478501002, 0.7509614025911888, 0.7339605538652769, 0.5200799722877035, 0.3406970666839798, 0.6156958819190453, 0.08503107264497711, 0.30154567073737326, 0.946171011125189, 0.16652958114381167, 0.8584378018552701, 0.38055213553684086, 0.45788411905036763, 0.5330351565022292, 0.15593165784602836, 0.3564144228637254, 0.10280615841041918, 0.0909226171482912, 0.48358046092414386, 0.738871330277275, 0.6654376552668649, 0.7040476145180726, 0.48299633345286486, 0.8714927764265764, 0.9148218067028416, 0.9526215284628365, 0.6687933882233098, 0.5113048006092211, 0.33031832268560324, 0.01663377378801756, 0.5937731188491511, 0.4945657661013223, 0.29574145269476404, 0.03715439274688048, 0.4494068222249955, 0.7243923817328604, 0.1821640523580157, 0.1220582665458273, 0.6544450259519573, 0.8162941074544812, 0.6377223415339653, 0.9553878678478034, 0.8558398063757358, 0.3642007221839675, 0.8866747764666958, 0.8452559223737621, 0.5002639098313801, 0.02862492313717757, 0.13272536808051327, 0.7486183392445749, 0.8341464847966678, 0.8593981776645179, 0.49594104281451923, 0.2390950915825777, 0.4427438621747539, 0.9114536400804589, 0.25817507471406687, 0.16626758995697755, 0.4123968044213647, 0.41690503154416325, 0.07527377290268011, 0.7642790579554207, 0.6248824841843816, 0.08932068511544455, 0.21247709612448484, 0.03662112670576345, 0.017497493156015453, 0.08059053570526498, 0.10386143292422778, 0.7977558050401725, 0.4530639191432697, 0.891911039781678, 0.9379905791844853, 0.9962958385756175, 0.14792994215364652, 0.7498515219184361, 0.1340252089366375, 0.6556687555963101]"
2025-04-07 22:34:19.352164,Casablanca - Sidi Bernoussi,Construction,67.49,Traffic is unbearable in the mornings.,"[0.5067664651544664, 0.20128342817892875, 0.7277140791415255, 0.2815922247165785, 0.4620457791498843, 0.8103025573025661, 0.8326563793613869, 0.26702167127816134, 0.06485825310595017, 0.7483651842695171, 0.8851926923868708, 0.35328163525417255, 0.7809323325401443, 0.9313510057225729, 0.3887064579954306, 0.5729809780197127, 0.5608961139573447, 0.2751807796992165, 0.708563709767224, 0.2797788929013175, 0.7939500021664573, 0.8664048964412047, 0.0023260387728668563, 0.9590798217935745, 0.5806589997380956, 0.8545634212083941, 0.4873005754584985, 0.21071963895987322, 0.6502920610889565, 0.5788883490735877, 0.3468348863063896, 0.4725344834567343, 0.6243682534513583, 0.8655675970249054, 0.9725035538031527, 0.8958433086929258, 0.5419615522904784, 0.43905658073242204, 0.4153127472449002, 0.35569898444596326, 0.08263972382490148, 0.8933274580801538, 0.23588998342447398, 0.914659833412651, 0.9788529488099516, 0.20269467210594372, 0.18436392040847993, 0.9837657948867077, 0.7277505576110311, 0.6079538674197854, 0.24992763823842767, 0.8159463649755476, 0.47228782987182083, 0.7433622826465323, 0.337872643436275, 0.7722675133035309, 0.5794673876379287, 0.43740704224027893, 0.47428491225847, 0.4541748981735324, 0.8953811704854059, 0.3621389583440643, 0.38934908322091843, 0.733913605352185, 0.0915376494080854, 0.11184307055807363, 0.826817119644094, 0.21083272425386035, 0.9337982829843927, 0.5408460818507331, 0.08151242250556001, 0.11368943210251248, 0.27759537077860674, 0.15882724187761688, 0.5312907831836081, 0.09571954041307207, 0.24942169490034238, 0.02974819849747179, 0.5105653962285522, 0.4045323737305474, 0.14134283030690664, 0.1533538205826489, 0.9356105736513803, 0.22128935434366848, 0.7599331029155098, 0.5356587853699638, 0.6033248024235626, 0.9189011550340822, 0.3699005080843615, 0.34458224256986714, 0.3281569774827834, 0.6902637100450308, 0.03245530993890744, 0.6925695852658278, 0.40279896294642725, 0.8536756751578009, 0.9448808380891488, 0.2837839868666888, 0.8311191940590176, 0.08903927053851335]"
2025-04-07 22:48:24.352183,Casablanca - Ain Sebaa,Other,57.31,Too noisy at night! Can't sleep!,"[0.8091889208377956, 0.6662432459679151, 0.22175512978084577, 0.24002505850967704, 0.03489775161960662, 0.18719777985843322, 0.6223409112524756, 0.7630455229445762, 0.9425874972517122, 0.980294502208412, 0.5368706108424567, 0.0007887529401801041, 0.894604714998761, 0.14428648429776958, 0.44310347135108863, 0.50805551898883, 0.7389036586517148, 0.9027284327345225, 0.4381763762902534, 0.31874830756384553, 0.4942632524908065, 0.8790555274896684, 0.36017654141970135, 0.7168284112436811, 0.900229897565974, 0.03498864911097066, 0.9013280271754721, 0.9689040514087148, 0.2829530295950381, 0.006304682892117941, 0.5112211103324286, 0.8956212807141269, 0.33067516734911373, 0.6169692113892006, 0.9326368994199966, 0.13776987719789457, 0.43636016842116077, 0.38764976852466226, 0.46816577883958643, 0.587955740343446, 0.9250982178262688, 0.5124226800582611, 0.48133988143886886, 0.0675302785958598, 0.7285934305109323, 0.6831482351046432, 0.536837770154375, 0.12461869426908845, 0.8920166256888029, 0.4015801964397355, 0.5819932351994079, 0.30314147036950656, 0.5793231370798475, 0.28801268742033326, 0.2746686377301172, 0.09881264520954358, 0.15417896851758073, 0.6054442379795962, 0.33962709816427517, 0.7808670731128269, 0.12302473701681771, 0.21039465939660484, 0.41304751474501245, 0.3083330179151398, 0.5613427016066652, 0.3918851288970744, 0.1865174710276759, 0.8299660388467743, 0.48416771678230985, 0.3946128043583338, 0.36567519442906604, 0.5649624943811001, 0.10447151172846447, 0.0526996420019602, 0.33750512053068427, 0.9390349065244852, 0.6796066800896499, 0.020321332430258354, 0.8346304733415635, 0.04399910183589262, 0.7118145959267843, 0.5442149661267758, 0.07688629037624806, 0.42017315095195407, 0.02230218950972518, 0.9300463106850553, 0.9683789943999451, 0.6801653069929299, 0.3231961517957659, 0.9337796810203175, 0.4232038177462404, 0.034941629159898735, 0.09239678731549572, 0.9871766306849595, 0.8417871851142061, 0.7185297682498017, 0.8117245526497165, 0.29390579748333345, 0.4980402000146037, 0.17380634984237642]"
2025-04-07 23:19:13.352203,Tangier - Centre Ville,Nightlife,65.15,Too noisy at night! Can't sleep!,"[0.12909814859809599, 0.3224763361729197, 0.45754464737977685, 0.6530716535177468, 0.740751550831347, 0.5556514762849137, 0.9488076076877685, 0.8608687011350478, 0.7466673125319011, 0.3044692374320358, 0.4150767123881467, 0.6489382804647589, 0.34482575160670315, 0.9214464229837976, 0.4968162130367145, 0.1488895470785886, 0.5737747302959043, 0.3183558358602385, 0.37522728688024376, 0.7622886290650798, 0.7158852596858536, 0.32947932660133594, 0.9613410714751303, 0.9804548161417437, 0.9929508549568644, 0.590146860083618, 0.2499465334079003, 0.849595551421733, 0.4473993263556586, 0.8895833614900959, 0.47964972399296324, 0.8148570478812959, 0.6961567835846036, 0.2527833867313384, 0.00743915158691566, 0.1464866177409464, 0.9066131993508532, 0.8277375949594228, 0.7070165793639226, 0.5918787085125142, 0.3777751667856336, 0.5070087625521407, 0.7388901828281601, 0.3581916847667539, 0.24768223086326002, 0.08050088417651435, 0.4291758604482102, 0.23520696906993865, 0.29198053704688154, 0.3016487510988072, 0.21336502013728353, 0.6362401608303105, 0.5111854270761629, 0.0029277941950597297, 0.06309906992425729, 0.45168166480556105, 0.6191408982203002, 0.08497863705502873, 0.16931796860238313, 0.13434334727567254, 0.0908406068712041, 0.9557166908279918, 0.003017083935478615, 0.4409578735858427, 0.9514289719714741, 0.28004255240710096, 0.6958076734524529, 0.6008501100353829, 0.6397141062998665, 0.3860357098443865, 0.7989904033714817, 0.8664733156413257, 0.3470912569844741, 0.6154077131944586, 0.7276732352962613, 0.06181880576380516, 0.7180051126026973, 0.01522695982550415, 0.5140592640559276, 0.56068802085262, 0.03754986303692687, 0.6959885833946927, 0.9382981482432321, 0.704012955933489, 0.913005876861704, 0.9204880473307089, 0.27146089200047896, 0.8654435244807505, 0.9503366222452527, 0.5125188505484981, 0.4395919492865027, 0.9316471475699711, 0.47575874056338296, 0.7424031977325283, 0.767736532227407, 0.7318655877354246, 0.3623863179442367, 0.6538253754139003, 0.8047318578280024, 0.8519390853521123]"
2025-04-07 22:19:23.352224,Casablanca - Sidi Bernoussi,Traffic,72.44,Too noisy at night! Can't sleep!,"[0.038014729305337225, 0.802628842684719, 0.5473387409051579, 0.5404096625830438, 0.40181820349467434, 0.051490642115852525, 0.026977610150737297, 0.7888330305010275, 0.7273443975596965, 0.8809773588695899, 0.30883916967626035, 0.47099686545597685, 0.9661940389099436, 0.571810414062364, 0.5956427277753449, 0.5871804065868621, 0.23516694727805687, 0.7985903651472545, 0.9611882593004009, 0.9395438611743834, 0.2222909958504682, 0.11816131642854633, 0.20666111733621328, 0.5054115453056371, 0.8208901927535991, 0.6015092738928706, 0.0010678551126307445, 0.14020808035878263, 0.8439986778321807, 0.6263140246771376, 0.3173327171336128, 0.8137965889325354, 0.36881805899447595, 0.9643133719976634, 0.4751611188355601, 0.7299661935033676, 0.9321624410171231, 0.5171042292074411, 0.13501368942416236, 0.18948241289286905, 0.8582196932407599, 0.5915504100195704, 0.8270111723762813, 0.5171713646093238, 0.8961395707318723, 0.9354648475021253, 0.8604129567642194, 0.16385741514938068, 0.3461060871336825, 0.8481680522990417, 0.15305940767951243, 0.6153075639692314, 0.692742632527018, 0.03345470873426426, 0.42692684996332686, 0.12899697158088475, 0.013747890240500826, 0.26962970482522963, 0.16203562945497185, 0.440336434991244, 0.21033308742808277, 0.9247431854766561, 0.49257405030847046, 0.1785496033013263, 0.4204878508071478, 0.25218441777304934, 0.4835089038126871, 0.37707803988764943, 0.7277289721047157, 0.6546159647056436, 0.778598341865501, 0.6711941335146722, 0.13157480337681737, 0.21912452644347702, 0.615316322954128, 0.19177180730704435, 0.11689802619463097, 0.900405537006422, 0.5275053089064811, 0.32994357482108305, 0.13568934419293022, 0.5862547639405349, 0.7009952099216369, 0.5866472545145187, 0.6925769675512218, 0.1442106114962327, 0.96432575598889, 0.3993701247379837, 0.09029840705495318, 0.10234342292330223, 0.5159461688113669, 0.4938260647395677, 0.07126144127073952, 0.2749305790013459, 0.5757564168417223, 0.2935941736167613, 0.2598024510088923, 0.9956906540929036, 0.7994251767844186, 0.2102819878712372]"
2025-04-07 23:42:16.352246,Rabat - Agdal,Other,74.49,Nightlife is too loud on weekends.,"[0.17361693178258097, 0.2930567856767806, 0.8492123075671281, 0.4167943686405585, 0.7557664632652231, 0.359303921636589, 0.7534409076451491, 0.496945735814842, 0.594534996715651, 0.5643176193166051, 0.4208686891340355, 0.914697391576444, 0.9134135867615161, 0.9594945653600165, 0.6208646132379999, 0.6500220894859546, 0.9835154064322155, 0.3247171564174113, 0.007172651404133146, 0.3451861884689872, 0.5959914619645178, 0.9719424900572396, 0.004108316896443642, 0.900969936697016, 0.2838294770542096, 0.0885164833183576, 0.7633490957720583, 0.9004518929746249, 0.7412345793130669, 0.5792788833147643, 0.34393748509304, 0.5526097422549886, 0.4367916107349966, 0.2386223970813237, 0.003332683307582407, 0.12271344196482148, 0.3115693511661858, 0.802576883860849, 0.07644526118728212, 0.5372404925618476, 0.35828119318314056, 0.08333846995707672, 0.30878523961481363, 0.7074458225475514, 0.614866738628269, 0.8755731431534571, 0.3019435038385764, 0.3991161528436865, 0.6510049948948614, 0.10703457316555731, 0.6447148540268638, 0.4886583737762247, 0.03650754440075599, 0.6791850003520897, 0.9603097845810932, 0.9765750857728761, 0.7121962614169398, 0.8653205584930923, 0.059003426324179875, 0.2490227161192421, 0.21215861600292263, 0.3196988148286112, 0.9046131735807419, 0.8848506583883273, 0.487600850693661, 0.6302330575768879, 0.016991642726553624, 0.2701237574183414, 0.857277699584764, 0.11931377643147412, 0.754953750076624, 0.7420462491756901, 0.7618029611390282, 0.8891997767952173, 0.31532531980925926, 0.6615390647500182, 0.01286328388208613, 0.42196551880883937, 0.2547007898144429, 0.4501670626952844, 0.2930135661618042, 0.8105655158090014, 0.47399455887273856, 0.6254185496368153, 0.9238612282947993, 0.4333711484317535, 0.39790236178688543, 0.4495260289724631, 0.08518570753777577, 0.9343754012517409, 0.006149896405969857, 0.9874236758959131, 0.3464361738041456, 0.04776414222868064, 0.4270431200816035, 0.2896529643540804, 0.7271645710890877, 0.5729453419410672, 0.2162522101147213, 0.5044112626908419]"
2025-04-07 22:14:38.352270,Rabat - Hay Riad,Industrial,59.46,Traffic is unbearable in the mornings.,"[0.4790506121305713, 0.49395739972731023, 0.37659038248095056, 0.6197588684252372, 0.8363024619680691, 0.709568357959177, 0.720816687611095, 0.013833628223410832, 0.805521624499896, 0.006343045714411133, 0.9928915113302533, 0.44905708802080513, 0.9247235397087219, 0.9340279911873376, 0.49329608029954986, 0.07172014846473129, 0.26585801691406685, 0.2300760985303245, 0.7072408372386934, 0.643867420347296, 0.6934423023337282, 0.18606680257048225, 0.6747901112621889, 0.5527461518843934, 0.7257682789119293, 0.9683482229555362, 0.6176322745511978, 0.8752859518901493, 0.960088626819336, 0.6387085546122577, 0.7866777168013521, 0.06032612662623782, 0.886604667349006, 0.4523285079592708, 0.8599412778940756, 0.496951519695082, 0.6086304887688875, 0.031137775516340227, 0.30158373207295863, 0.48374886722401367, 0.5372396610930771, 0.63320951511046, 0.2863240389829701, 0.3710435412819836, 0.5043304424152981, 0.5797797666168328, 0.3533828536351803, 0.24363611064918445, 0.8737843854499132, 0.7036966192393184, 0.8395977316527582, 0.027878643968771377, 0.45971496012605595, 0.4854922184922744, 0.4637416745461136, 0.5579858307247498, 0.1707077434212415, 0.7780217227931748, 0.3092155149076514, 0.13434283356147547, 0.6337172205996598, 0.27630340061544933, 0.14766071269534442, 0.15808332419038484, 0.3261016374223824, 0.12143469404565943, 0.8458714618486447, 0.29053951108866405, 0.5320447746429462, 0.11453254869675988, 0.10513154390410184, 0.9370174596570884, 0.10376397575124563, 0.3742042548644744, 0.18436475417786646, 0.5753469581484775, 0.06314949777474288, 0.37952491520400145, 0.1893474081879728, 0.9330081525763275, 0.5489487353621125, 0.7173761628933323, 0.9787715651650409, 0.41804911404234035, 0.9460177814745865, 0.14103747073086248, 0.47489076630712646, 0.8610345142522935, 0.9119523073993441, 0.20941617608969387, 0.41138129094757425, 0.9558739819209873, 0.9206680955457994, 0.8267795817498864, 0.7522168056168673, 0.36007257196716536, 0.8628274602390076, 0.2821111374284342, 0.20344335800394697, 0.2985536870959814]"
2025-04-07 22:02:30.352292,Casablanca - Maarif,Other,55.3,Nightlife is too loud on weekends.,"[0.35714781708217425, 0.9991098676120597, 0.39474126649315033, 0.1407695555289158, 0.3768998866021802, 0.8843501173996507, 0.7443527649461273, 0.975295075638993, 0.756785418460583, 0.617490561551828, 0.5791412783784254, 0.813481858032056, 0.514776546661135, 0.3869744016555704, 0.11644314288430724, 0.0941797563636636, 0.47287231972157484, 0.05997457411603779, 0.014655127364443188, 0.7830110419801177, 0.8845544687324146, 0.9007167294583585, 0.7961498951725373, 0.21002403292841487, 0.7154624658367389, 0.10153285665369549, 0.59527956507365, 0.44712489994945637, 0.9677666466438644, 0.7104193682309479, 0.16594171986102002, 0.7054367809162913, 0.8152750001608724, 0.40476008256532003, 0.48225753842479746, 0.20264546160991692, 0.05401204116183511, 0.4176941699252582, 0.6483602094740839, 0.242933792298483, 0.10093793374904181, 0.3157891358593504, 0.35776256897479863, 0.006772230082075059, 0.5971204999525427, 0.786219816298895, 0.7910753566140661, 0.6992520108799161, 0.5069098084040563, 0.3841874359648667, 0.3438181229880587, 0.7754572516512491, 0.3414659567269188, 0.039396892599771416, 0.05340483606499635, 0.5130292794249053, 0.39942298241531304, 0.4526441809841447, 0.34115655718521454, 0.8892574200317083, 0.7763321998019184, 0.9173886494478881, 0.2863608279040075, 0.5410162397751235, 0.9560354985889215, 0.8169026804876318, 0.598022483141091, 0.5662572503847433, 0.09412550269710074, 0.04135521357159044, 0.413331457933527, 0.6151938532702391, 0.12941874642388929, 0.11174658031381157, 0.3804486036163467, 0.47225223953601403, 0.42467066230692896, 0.6958959942103999, 0.9890876760751844, 0.6229952803280518, 0.7456090514240882, 0.9522431860052262, 0.33222970590960454, 0.3666952887429693, 0.5620224439168703, 0.28530523378758943, 0.12419640990793623, 0.6883072886139647, 0.5892119389055513, 0.4786072787398211, 0.22662174253313616, 0.6917648956117741, 0.9667361148234945, 0.8988240029231009, 0.13136903909841469, 0.3950611699989406, 0.9911246953699319, 0.21261426872936118, 0.9941359384402985, 0.6967281054812999]"
2025-04-07 21:57:24.352310,Casablanca - Ain Sebaa,Construction,55.94,Traffic is unbearable in the mornings.,"[0.3699420800737804, 0.6966186833345349, 0.7010580476772186, 0.9438352982111465, 0.5688495045977772, 0.10578701689914938, 0.3441037114123805, 0.4563524828661072, 0.8207894680339957, 0.9372913239592932, 0.2676219574715766, 0.3225210013220807, 0.8474726455190222, 0.12792205089238584, 0.6525816359701972, 0.09179863824172751, 0.08734141404245821, 0.1343299133101583, 0.363780576440473, 0.6652031642956333, 0.89617023041471, 0.2948374427481496, 0.6315925271018601, 0.39304806145586546, 0.48446276702189794, 0.5546765108450883, 0.4579419834895835, 0.6822769799981838, 0.6739429134306426, 0.3839156030357519, 0.8787376738244128, 0.5309740214651728, 0.8959500306312486, 0.9176172178384507, 0.8543098172826256, 0.26837134434208787, 0.713610522761645, 0.4034012978055529, 0.867399589592784, 0.39977588788515883, 0.0848967350638733, 0.35476141890681, 0.2683419413167205, 0.5991536906750464, 0.5878917800227432, 0.26528807920254516, 0.1800783130808612, 0.8305192608214396, 0.7814428907969808, 0.41268369316761044, 0.2525396798777192, 0.9476181055062053, 0.18638772556321592, 0.3751111148278614, 0.38638491524317875, 0.5326855557242457, 0.2780132987141243, 0.13043767475701473, 0.6055688368882892, 0.7540788322431801, 0.4732294384148925, 0.8428070938622639, 0.5486759662932458, 0.48624565713307955, 0.5475049078787335, 0.20153088582599143, 0.6115939011309327, 0.18532453440451646, 0.9999121633397625, 0.6637097144865592, 0.7072686090636439, 0.1442214497291885, 0.37028052469273753, 0.7516189076513465, 0.7594183092270693, 0.6519453059019018, 0.47879556446712523, 0.8325852767195341, 0.7009051211536279, 0.09060910846664805, 0.49611527939088285, 0.016459381973183307, 0.0492050280479992, 0.849503593562845, 0.047056024233379956, 0.8365990361248042, 0.3469605771361667, 0.4647544207828844, 0.628934142352934, 0.20044138270611445, 0.29246525734358575, 0.7430473092857552, 0.7146984866601866, 0.2698904589899038, 0.029682936542517746, 0.4445130514303387, 0.979756990448641, 0.040093121112144914, 0.12152050398280945, 0.4370597543103186]"
2025-04-07 23:50:47.352330,Rabat - Hay Riad,Industrial,98.04,Too noisy at night! Can't sleep!,"[0.9113483111918399, 0.4701289134185178, 0.35485344487876613, 0.46802310096709865, 0.44503719291454236, 0.39187495897546265, 0.20262816223908586, 0.05037639961249396, 0.7496986503842513, 0.1670316634245117, 0.7548851624250491, 0.05935164088934031, 0.9241357709630631, 0.02240267046994393, 0.7537063792420332, 0.9094296684407224, 0.8974849848652672, 0.9769467596244041, 0.3960528036527541, 0.6373442113201472, 0.8581856648626586, 0.9921028386660785, 0.4551520475033205, 0.02704425900629115, 0.6314425570945673, 0.2759509676600419, 0.9635141028687348, 0.28262306293844364, 0.45829946499758334, 0.9259021798493123, 0.36960318463206343, 0.07823939411121283, 0.3326118451007569, 0.11068804406239596, 0.25560201176666775, 0.1641381936906844, 0.35119030164638065, 0.7451326361889349, 0.3270652046945367, 0.5458921745189359, 0.8556455791335791, 0.7705100974092336, 0.050143051695750174, 0.4030377333550256, 0.7860851921955699, 0.7142449621446482, 0.39536352091470195, 0.8178848793732116, 0.860907411386817, 0.9346264363953761, 0.33896245672755154, 0.336282326820898, 0.45928527077311987, 0.6393376856490597, 0.6094579497389702, 0.11461511297850302, 0.3444385958086482, 0.5961099946510399, 0.13242622332240572, 0.4135449244711643, 0.30435076930130656, 0.8732502729319742, 0.32328924771756784, 0.8328195283491556, 0.920940393127051, 0.9531558998465348, 0.7755445252895404, 0.471387498088805, 0.4298739231498302, 0.8299696723020852, 0.32228766900134787, 0.775629698568749, 0.3624150977749936, 0.5304972297637007, 0.6734674002786966, 0.08750739308061717, 0.8540383063985777, 0.16814733415866068, 0.06973089294409784, 0.6698294007950679, 0.42067671337388324, 0.8581624685081235, 0.14514977052507505, 0.215477783745466, 0.04363781384014731, 0.4942921914415629, 0.27782143886769495, 0.6280334642650072, 0.0054347090647483, 0.3151456639797241, 0.7132697692173535, 0.5816458739570214, 0.37118499352978873, 0.5748937909204873, 0.707873694986215, 0.46301599557131434, 0.5537108438362549, 0.6502704470296937, 0.07192186960886959, 0.6253848008024403]"
